"gamma"	"tau"	"n2"	"n1"	"loadings"	"varw"	"ASR"	"Pwr"	"cr"	"secr"	"biascr"	"RBcr"	"RSEBcr"	"MSEcr"
"89"	0.2	0.25	200	10	3	1	1	0.337	0.201616	0.129143	0.00161599999999998	0.00807999999999989	0.00470784098870496	0.0165245939825265
"125"	0.2	0.25	200	10	1	2	1	0.375	0.208126	0.128024	0.00812599999999999	0.04063	-0.042172635890978	0.0179312492173413
"161"	0.2	0.25	200	10	2	2	1	0.353	0.201355	0.12895	0.001355	0.00677499999999998	-0.028101714973575	0.0176054185825576
"197"	0.2	0.25	200	10	3	2	1	0.348	0.199372	0.128733	-0.000628000000000017	-0.00314000000000009	-0.00281162667022979	0.0166661637693854
"35"	0.2	0.25	200	20	1	1	1	0.426	0.201055	0.114695	0.001055	0.005275	-0.00663407698689609	0.0133323502372122
"71"	0.2	0.25	200	20	2	1	1	0.418	0.198918	0.114886	-0.001082	-0.00541	-0.0212286337877682	0.0137787115408168
"107"	0.2	0.25	200	20	3	1	1	0.41	0.196287	0.115558	-0.00371300000000002	-0.0185650000000001	-0.0172512806297401	0.0138403755892202
"143"	0.2	0.25	200	20	1	2	1	0.406	0.199721	0.114729	-0.000279000000000001	-0.00139500000000001	-0.00357290716538568	0.0132573863084675
"179"	0.2	0.25	200	20	2	2	1	0.43	0.203576	0.114952	0.003576	0.01788	-0.0295052099009827	0.0140424316438679
"215"	0.2	0.25	200	20	3	2	1	0.379	0.19598	0.115263	-0.00402000000000002	-0.0201000000000001	-0.00441392568105867	0.0134197836232232
"1"	0	0.1	50	10	1	1	0.939	0.048	-0.010814	0.265492	-0.010814	NA	0.0268813771130882	0.0669609259833874
"37"	0	0.1	50	10	2	1	0.914	0.048	0.00636	0.266189	0.00636	NA	-0.00751249712812633	0.0719737713217217
"73"	0	0.1	50	10	3	1	0.897	0.062	-0.004007	0.268284	-0.004007	NA	-0.0457615398264727	0.0790612942381892
"109"	0	0.1	50	10	1	2	0.92	0.052	0.000959	0.266902	0.000959	NA	0.0312663043852412	0.0669835195999189
"145"	0	0.1	50	10	2	2	0.885	0.069	0.004881	0.266706	0.004881	NA	-0.0376467586105788	0.0768300712470861
"181"	0	0.1	50	10	3	2	0.867	0.051	0.008057	0.268474	0.008057	NA	0.0267499447686508	0.0684364124972483
"19"	0	0.1	50	20	1	1	0.955	0.066	-0.004182	0.231281	-0.004182	NA	-0.0250730629956597	0.0562951156265025
"55"	0	0.1	50	20	2	1	0.93	0.042	9.59999999999994e-05	0.231291	9.59999999999994e-05	NA	-0.0123129445214372	0.0548376476384224
"91"	0	0.1	50	20	3	1	0.935	0.057	0.008727	0.231452	0.008727	NA	0.00503304652545428	0.0531109918313023
"127"	0	0.1	50	20	1	2	0.958	0.05	-0.003139	0.231205	-0.003139	NA	-0.0122982995632886	0.0548050942409199
"163"	0	0.1	50	20	2	2	0.936	0.064	0.006629	0.233361	0.006629	NA	-0.00259387359902606	0.0547849139703293
"199"	0	0.1	50	20	3	2	0.914	0.047	-0.004673	0.232538	-0.004673	NA	0.0154582417760344	0.0524619631261972
"7"	0	0.1	100	10	1	1	0.967	0.058	0.012232	0.187688	0.012232	NA	0.00925773604542379	0.0347331134916677
"43"	0	0.1	100	10	2	1	0.95	0.064	0.001268	0.188014	0.001268	NA	-0.0276706193070768	0.037391443836012
"79"	0	0.1	100	10	3	1	0.943	0.05	0.000804	0.189684	0.000804	NA	0.0159562454238868	0.0348593627163003
"115"	0	0.1	100	10	1	2	0.964	0.044	-0.001554	0.187143	-0.001554	NA	0.0245898351993391	0.0333640316167007
"151"	0	0.1	100	10	2	2	0.961	0.048	-0.005907	0.187632	-0.005907	NA	0.0118716584523542	0.0344194115188699
"187"	0	0.1	100	10	3	2	0.934	0.066	-0.001931	0.188888	-0.001931	NA	-0.0568152130930236	0.0401102655367758
"25"	0	0.1	100	20	1	1	0.991	0.047	-0.006236	0.165159	-0.006236	NA	-0.00131008059809924	0.0273879951074114
"61"	0	0.1	100	20	2	1	0.986	0.047	0.002278	0.164849	0.002278	NA	-0.0079014285477659	0.0276149717824985
"97"	0	0.1	100	20	3	1	0.984	0.044	0.005771	0.165514	0.005771	NA	-0.00471058762747225	0.0276881158113704
"133"	0	0.1	100	20	1	2	0.99	0.058	-0.006187	0.164698	-0.006187	NA	-0.00867379950174614	0.0276404651862172
"169"	0	0.1	100	20	2	2	0.988	0.061	-0.000456	0.165383	-0.000456	NA	-0.0174451799226614	0.0283316154074715
"205"	0	0.1	100	20	3	2	0.978	0.047	0.007217	0.165495	0.007217	NA	-0.0096068788855674	0.0279745995144254
"13"	0	0.1	200	10	1	1	0.983	0.055	-0.001255	0.132914	-0.001255	NA	-0.0118832967314331	0.0180951745995746
"49"	0	0.1	200	10	2	1	0.978	0.053	-0.006031	0.132744	-0.006031	NA	0.00524644590953376	0.0174738925195586
"85"	0	0.1	200	10	3	1	0.977	0.045	-0.005997	0.133869	-0.005997	NA	0.0153828736074957	0.017417989025016
"121"	0	0.1	200	10	1	2	0.982	0.05	-0.007075	0.132871	-0.007075	NA	0.000877393083372654	0.0176738187631381
"157"	0	0.1	200	10	2	2	0.984	0.06	0.004608	0.133109	0.004608	NA	-0.0158087893818711	0.0183130097761121
"193"	0	0.1	200	10	3	2	0.975	0.049	0.00304	0.133738	0.00304	NA	-0.0157532736593786	0.0184722169753754
"31"	0	0.1	200	20	1	1	0.999	0.051	-0.00115	0.117326	-0.00115	NA	0.00453350745890222	0.0136427454229229
"67"	0	0.1	200	20	2	1	1	0.058	-0.002666	0.117201	-0.002666	NA	-0.0189343710932899	0.0142785053978418
"103"	0	0.1	200	20	3	1	1	0.041	0.00475	0.117849	0.00475	NA	0.0174148075532076	0.0134395710085085
"139"	0	0.1	200	20	1	2	0.999	0.045	-0.002644	0.117203	-0.002644	NA	0.0279623231901981	0.0130063833926567
"175"	0	0.1	200	20	2	2	0.999	0.049	0.000708	0.117507	0.000708	NA	-0.0103867135703854	0.014099765264
"211"	0	0.1	200	20	3	2	0.997	0.055	-0.007699	0.117442	-0.007699	NA	-0.03133473639902	0.0147586683937928
"4"	0	0.25	50	10	1	1	0.969	0.056	0.012706	0.25309	0.012706	NA	-0.0507456948153778	0.0712475641216857
"40"	0	0.25	50	10	2	1	0.976	0.075	0.006404	0.251936	0.006404	NA	-0.0156669478605807	0.0655493102990831
"76"	0	0.25	50	10	3	1	0.965	0.065	0.001869	0.253072	0.001869	NA	-0.0374545625369811	0.0691301756825215
"112"	0	0.25	50	10	1	2	0.937	0.061	-0.007834	0.251351	-0.007834	NA	-0.040795256349309	0.068726873501946
"148"	0	0.25	50	10	2	2	0.941	0.066	-0.005958	0.251179	-0.005958	NA	-0.0838698368918607	0.0752068373395756
"184"	0	0.25	50	10	3	2	0.937	0.058	0.011077	0.256044	0.011077	NA	0.00136329777468782	0.0655028431432142
"22"	0	0.25	50	20	1	1	0.998	0.065	-0.001086	0.224619	-0.001086	NA	-0.0488229954912903	0.0557672821027067
"58"	0	0.25	50	20	2	1	0.994	0.064	0.000566999999999999	0.224595	0.000566999999999999	NA	-0.0362128109457332	0.0543050777562673
"94"	0	0.25	50	20	3	1	0.999	0.069	0.000818	0.226781	0.000818	NA	-0.0452732563858014	0.0564235368677437
"130"	0	0.25	50	20	1	2	0.998	0.066	0.003833	0.224652	0.003833	NA	-0.0444521812696665	0.0552880343424535
"166"	0	0.25	50	20	2	2	0.994	0.066	-0.004435	0.225038	-0.004435	NA	-0.0515527956886991	0.0563166880187938
"202"	0	0.25	50	20	3	2	0.99	0.062	0.007134	0.226914	0.007134	NA	0.0075417588528973	0.0507729060120561
"10"	0	0.25	100	10	1	1	0.998	0.048	-0.003587	0.179413	-0.003587	NA	0.0124368110293235	0.0314159260594905
"46"	0	0.25	100	10	2	1	1	0.054	-0.001141	0.18106	-0.001141	NA	0.0175685166000044	0.0316617974956146
